,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,Y
8744,20000,18987,19909,16623,17634,17985,18362,1258,1282,1293,644,667,743,1
8745,290000,0,7023,9680,7860,7860,8142,7023,5000,3000,0,8142,0,0
8746,170000,18727,64028,107946,13608,110667,6878,66513,108323,13608,112876,3998,1118,0
8747,50000,24225,24046,24574,24348,16130,16467,500,1200,516,566,585,608,1
8748,50000,15397,17699,17127,18076,17061,17419,2882,0,1259,591,613,608,1
8749,30000,33494,32978,32415,30324,31124,25502,2506,2430,1300,1000,34436,950,1
8750,90000,28206,27459,28514,29733,30138,33248,0,1800,2000,1200,3600,0,1
8751,50000,40669,43102,44313,45286,44256,47549,3424,2200,2000,0,4000,2300,1
8752,80000,6228,589,390,390,390,383,589,390,390,390,383,2390,0
8753,150000,82494,83044,84752,84743,78987,65590,3100,3500,3000,5000,3000,2500,0
8754,150000,6065,9606,3425,3425,0,0,5000,1000,0,0,0,53082,1
8755,80000,70381,68660,70081,70899,75331,74005,0,3126,2578,5616,0,3000,1
8756,110000,1472,2785,5496,7496,9298,3340,1500,3000,2000,2000,0,93665,1
8757,120000,536,210,-116,-442,732,406,0,0,0,1500,0,0,1
8758,270000,0,2900,2000,2000,0,4759,2900,2000,2000,0,4759,0,0
8759,350000,92134,120340,142794,101923,103119,84834,30000,25000,5000,5000,4000,5000,0
8760,340000,-11,-11,-11,2894,0,530,0,0,2905,0,530,0,1
8761,220000,202010,103124,105226,107476,109746,111920,3746,3820,4000,4000,4000,4500,0
8762,10000,6376,7386,8581,9765,10066,10151,1121,1316,1500,450,500,800,1
8763,400000,131595,139060,126819,104430,104990,94058,10700,3,3050,3000,3200,2800,0
8764,210000,462,562,1864,932,932,1014,1032,2234,0,932,1014,1000,0
8765,10000,8546,8267,7992,8610,8325,8441,0,0,900,0,400,900,1
8766,80000,25505,14696,1278,1107,16634,2136,1000,2278,0,17000,2500,0,1
8767,30000,2880,3285,2280,248,248,-150,3285,0,248,0,0,0,1
8768,20000,10847,12176,12884,13784,13420,13686,1508,1216,1116,0,490,658,0
8769,240000,0,0,0,0,0,0,0,0,0,0,0,0,1
8770,20000,20128,17842,18979,7886,19786,20025,0,7027,1000,19000,6000,1000,1
8771,120000,84094,85804,86212,87003,88833,92348,3081,4001,3114,3232,5000,4000,0
8772,180000,-6,-6,1251,0,0,679,0,1257,0,0,679,421,0
8773,340000,58363,106270,159464,155685,137838,6556,56270,59503,3330,40,6556,16390,0
8774,380000,360,360,360,720,360,360,360,360,720,0,360,360,0
8775,50000,97190,48290,49633,48707,19623,13673,1787,2130,1184,13604,496,523,1
8776,80000,45412,32091,36633,35749,36353,37115,1900,5400,0,1500,1500,1600,1
8777,50000,48522,50955,29516,29742,29898,24883,3754,1,1070,1030,863,654,0
8778,30000,16162,13301,12930,13233,12595,12454,2000,1307,2000,252,249,100,1
8779,30000,20976,22332,23654,24952,26551,29598,2000,2000,2000,2000,4500,0,0
8780,180000,4314,5495,54903,56458,58616,55032,2500,50000,3000,3000,2000,2500,0
8781,50000,1678,1440,1322,1411,540,540,1200,1322,1500,540,540,780,0
8782,80000,24906,26242,27360,27480,29642,28779,2000,1800,1100,3000,0,1000,0
8783,220000,158882,164258,161778,165741,175823,29765,8000,5669,7599,14800,2303,2000,0
8784,360000,68032,63174,44536,80570,8333,8325,4500,3000,50000,8400,8325,12967,0
8785,20000,11007,15010,15767,15223,14837,16083,4525,1300,0,0,1495,3198,0
8786,230000,206245,215936,221001,220886,239299,237297,13126,10000,5000,23700,2000,3,1
8787,30000,21684,23018,24630,24813,25333,25911,2000,2000,888,920,1000,2000,0
8788,10000,600,600,600,600,600,2050,0,0,0,0,1450,0,1
8789,50000,18722,18160,16997,13150,8866,7899,1411,1194,379,281,321,197,0
8790,50000,49264,50310,50782,49335,50133,51071,2500,1900,0,1937,2224,2148,1
8791,50000,8728,10726,11257,11772,12574,13369,2152,1000,1000,1000,1000,1000,1
8792,180000,0,41300,41300,0,3270,41300,41300,41300,0,3270,41300,0,0
8793,210000,991,4045,4056,65825,60803,56578,6035,4056,65825,1420,1132,5000,1
8794,100000,75012,77784,73535,72067,59495,56850,4000,3105,4069,3000,2500,2000,0
8795,180000,4236,6614,6216,3622,4095,6596,3016,3000,1622,4095,3000,2827,0
8796,70000,157,157,157,157,307,507,157,157,157,307,507,357,0
8797,50000,0,0,0,0,0,0,0,0,0,0,0,0,0
8798,200000,189740,194328,196018,189865,193703,199154,6450,6600,5350,5500,7100,5500,0
8799,60000,59929,35338,22856,22122,19531,16594,2110,2000,200,467,500,4100,0
8800,110000,184406,169795,154733,138071,126242,123449,7400,6700,4700,7800,0,117880,0
8801,200000,1144,2480,3372,1081,2384,6595,2506,3380,1085,2394,6601,29708,0
8802,390000,167795,171245,167317,175283,179140,182864,7299,0,12000,6500,6500,0,1
8803,360000,0,0,0,0,0,0,0,0,0,0,0,0,1
8804,110000,87418,93862,91505,98566,99700,97833,7900,0,8600,3800,0,3700,1
8805,20000,13779,14788,15815,17891,17308,17521,1245,1272,2348,0,640,1615,1
8806,300000,34480,31159,18580,1400,6297,977,1472,1000,1410,6297,0,19480,0
8807,190000,182923,183436,162537,157497,155297,153594,8059,7741,7201,4815,4927,5380,1
8808,200000,295,1130,12791,40341,9238,1017,1130,12791,28000,1000,2000,74179,0
8809,150000,134797,138269,144163,146171,136004,138903,5600,8000,5775,5000,5200,3320,1
8810,450000,262138,242290,221480,201670,181345,160000,10027,8517,7020,6821,6027,5010,0
8811,100000,56009,58104,62126,68082,73858,77226,3000,5000,7000,6900,4600,4200,0
8812,420000,304964,312224,315822,275393,278745,244543,14000,11230,10000,8091,6965,6362,0
8813,150000,3752,2730,500,2727,712,0,2730,500,2727,712,0,0,0
8814,30000,30119,28682,29058,29320,29787,27599,0,1803,1733,1200,1200,2000,1
8815,220000,0,0,0,0,0,0,0,0,0,0,0,0,1
8816,200000,848,753,547,-2,2040,0,753,547,2,2042,0,0,0
8817,50000,1530,750,1140,1530,750,1140,750,1140,1530,750,1140,1530,0
8818,240000,188983,190556,189914,190434,179424,183299,7106,12014,6075,5900,5900,5500,0
8819,230000,183500,147525,147391,149904,151816,103443,7000,5500,7000,6066,4000,5000,1
8820,260000,106093,95060,90948,84986,84491,72248,4410,6500,9500,10000,9000,8000,0
8821,50000,51444,52607,48083,30205,29747,30042,2000,1500,1690,1200,1200,992,0
8822,50000,13192,14668,15614,17155,16741,19131,2000,1500,1800,0,2843,0,1
8823,260000,252,0,0,0,0,0,0,0,0,0,0,0,0
8824,120000,686,686,686,1372,686,836,686,686,1372,0,836,686,0
8825,440000,8325,-4341,-15641,7059,-4220,-16370,0,752,34000,284,3650,52719,0
8826,260000,1264,6894,2917,-70,2300,2784,6894,2917,0,2784,5568,1714,0
8827,280000,82691,75867,76835,70722,60694,62032,3500,3200,2500,2400,2500,2500,0
8828,50000,50531,50446,48763,35038,27839,27872,2504,1815,2389,3003,2800,2504,1
8829,190000,42740,46046,10725,1582,-46,4054,10000,11000,11336,0,4100,7500,0
8830,210000,0,0,106669,13333,12780,18472,0,106669,13333,12780,19136,18660,1
8831,50000,3352,18685,15868,11348,7822,7357,18685,1105,500,500,500,1000,0
8832,20000,6690,8628,8515,6584,3403,3748,2600,1500,1500,1000,402,0,0
8833,60000,20524,21584,22437,22771,23099,23583,1700,1500,1000,1000,1000,0,1
8834,450000,0,0,3581,3654,0,0,0,3581,73,0,0,0,0
8835,20000,18553,19446,19065,8332,18868,19247,1500,1032,541,20000,693,1000,0
8836,220000,206879,211037,215139,218513,131660,134346,9100,9000,7887,4800,4900,6000,1
8837,260000,6783,0,0,0,0,0,0,0,0,0,0,0,1
8838,80000,43321,47586,48525,49423,46132,47233,5000,2000,2000,0,2000,2000,1
8839,150000,23165,24515,25592,24949,26846,26908,1723,1800,1100,2300,1000,1300,0
8840,100000,45124,46168,47160,98775,49513,53433,1730,1722,3214,2119,5064,0,0
8841,280000,5819,14656,8971,5747,11927,40170,3683,9059,5787,11985,40370,8314,0
8842,50000,50739,50142,18894,18512,16853,18401,1500,1500,1000,1000,2000,1000,0
8843,70000,70659,61100,62497,47581,48805,50018,3000,3200,2000,2000,2000,2000,1
8844,200000,0,0,0,0,0,0,0,0,0,0,0,246,1
8845,120000,0,0,369,0,7490,941,0,369,55,7490,941,280,0
8846,120000,330,165,165,0,165,0,0,165,0,165,0,0,1
8847,10000,9018,10015,10067,10105,9471,9669,1158,1210,1200,339,351,394,1
8848,280000,75953,84005,86472,87457,88281,86749,9348,4700,3300,3150,0,3328,1
8849,180000,1880,1702,1196,870,3028,2508,0,0,0,3028,0,326,0
8850,60000,18220,18743,17624,17457,21386,4340,1553,1200,349,5345,0,316,1
8851,50000,17150,16582,17014,17721,18184,20008,0,1000,1592,1055,2421,0,1
8852,190000,137502,127014,120826,112211,110396,113386,6112,4202,4200,4200,5000,4200,0
8853,140000,7272,7906,8717,9046,9369,10165,1299,1500,1000,1000,1500,1000,0
8854,80000,3525,1504,0,2332,4320,0,1654,0,2332,4320,0,0,1
8855,200000,159215,172029,167856,179126,174748,179337,15500,0,14100,0,7400,13000,1
8856,200000,188,2791,188,376,188,6884,2791,0,376,0,6884,4187,1
8857,200000,-140,-70,-70,13968,6652,9696,0,0,14038,6684,9744,1046,0
8858,200000,182967,194924,75635,94454,60875,41221,15349,10,32000,0,3000,0,1
8859,150000,146480,147880,146958,147218,146817,103651,6380,4570,4500,5000,3300,1300,1
8860,360000,0,1680,0,5950,6352,6563,1680,0,5950,500,317,1150,0
8861,150000,102629,85817,78898,70886,65869,67805,3100,3160,2505,2500,3000,5000,1
8862,370000,343248,334394,337272,340152,345904,322168,5,14005,12004,12362,12006,9555,1
8863,210000,0,0,0,0,0,0,0,0,0,0,0,0,1
8864,110000,54051,55126,57239,104353,48308,49693,1972,3000,49000,1569,2000,2000,1
8865,250000,39936,16666,16998,17504,0,0,8666,16998,17504,0,0,0,0
8866,150000,137723,141048,142475,143966,146736,149697,7000,5200,5300,5200,5500,5200,0
8867,50000,10343,12161,15061,14400,16000,18000,2000,3100,0,2000,2000,0,1
8868,150000,-15,17671,14517,1870,3495,0,17686,14517,0,3495,0,21754,0
8869,230000,221590,227397,230302,186635,189896,193351,10000,9000,8000,8000,7500,7000,0
8870,200000,5954,10464,7165,6946,9776,2007,10464,7165,6966,9776,2007,1603,0
8871,140000,0,0,0,76,76,76,0,0,76,0,0,0,1
8872,10000,2887,1923,2989,2813,2008,2132,0,1500,0,0,150,0,0
8873,320000,-347,-347,-347,-347,-347,13694,0,0,0,0,14041,1613,0
8874,160000,0,0,0,0,0,0,0,0,0,0,0,0,1
8875,50000,48115,53019,51924,50794,49376,50185,6000,0,1,1,1915,2000,1
8876,420000,298753,304964,312224,315822,275393,278745,13000,14000,11230,10000,8091,6965,1
8877,160000,4763,4899,697,-1373,-1773,-1773,3009,0,1373,0,0,1040,0
8878,260000,234922,227802,215320,177965,171201,164834,6,6918,5295,4805,5002,3005,0
8879,70000,60525,60932,60190,25126,24718,27726,14011,14494,6019,7010,8007,5008,0
8880,50000,27179,27878,28908,29922,30517,31164,1454,1484,1498,1093,1139,2039,1
8881,50000,15276,19797,19205,18600,19697,20243,4800,0,0,1700,1000,0,1
8882,210000,396,396,396,396,396,396,396,396,396,396,396,396,1
8883,460000,442291,449790,450047,453770,396600,392879,16000,17610,17500,13810,14100,14520,1
8884,300000,24763,33484,31501,32678,36147,40503,10700,0,2000,4000,5000,0,0
8885,80000,39115,40176,39681,29213,25356,22723,2000,2490,1522,1100,960,988,0
8886,80000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,4206,1
8887,50000,44306,43321,43454,44254,2150,1689,0,1200,1000,2150,1689,0,0
8888,180000,9853,18399,29973,42347,-53,10653,10732,22119,17012,0,10706,9659,0
8889,310000,13465,7867,7600,11185,3544,464,7875,7600,11185,3544,464,0,0
8890,320000,33589,34608,38544,44486,52319,51764,3000,6000,8000,10000,1900,2000,0
8891,170000,6175,7404,7829,2218,3972,3643,7417,7862,2218,4866,3643,2732,0
8892,50000,49170,49446,36445,24788,24967,28652,2009,2500,1000,1500,28939,1200,0
8893,100000,0,0,0,0,0,1505,0,0,0,0,1505,0,0
8894,300000,1188,3071,7854,10426,16784,4334,2000,5000,5000,10000,4334,3578,1
8895,390000,83514,79730,64171,58767,54224,51667,4013,4000,2100,2000,3000,1200,0
8896,240000,32870,34015,38257,37607,40924,43546,2000,5000,0,4000,3000,10000,1
8897,10000,8541,8270,7995,7720,8224,7944,0,0,0,778,0,158,1
8898,30000,31176,30408,29205,29090,30121,28013,0,0,1013,2400,0,1200,0
8899,290000,111,0,904,904,0,0,0,904,0,0,0,6397,0
8900,280000,4356,12345,2663,867,3060,858,12384,2664,867,3060,858,3193,0
8901,240000,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,390,1
8902,50000,33307,38730,50694,49483,17299,17959,6000,13000,0,1000,1000,2000,1
8903,270000,10000,10000,10000,123693,116843,110059,10000,10000,222750,5000,5008,5026,0
8904,50000,750,0,3116,302,0,5778,0,3116,302,0,5778,200,0
8905,80000,45174,41885,42832,23799,11723,27236,3000,3413,2000,5000,17236,2000,0
8906,20000,18696,20086,20285,16530,0,0,1705,1418,2011,0,0,0,1
8907,90000,90226,90378,27831,28790,29087,28941,2500,1500,1443,1100,1042,2000,1
8908,230000,3251,4342,2557,4440,4832,6059,4347,2557,4443,4832,6314,7897,1
8909,260000,243196,258720,178102,77215,79331,81483,20008,7500,3000,3500,3605,3750,0
8910,360000,10764,8874,3501,328,0,770,1052,1002,328,0,770,11309,0
8911,30000,28170,32597,32289,31276,30428,29371,4946,2000,1220,1232,1052,1500,0
8912,30000,29147,30268,29505,29916,14330,29000,1900,0,1300,884,780,0,1
8913,100000,20439,6882,2456,1537,1642,110,1068,1007,1741,1646,100,0,1
8914,20000,19760,18570,17604,11973,9517,6799,1376,1383,1000,455,1500,2200,0
8915,10000,7170,8158,9593,10104,9923,8032,1500,2000,1000,313,356,3000,1
8916,360000,5101,9358,15452,9990,6515,5694,9419,15485,9995,6515,5694,12785,0
8917,80000,81841,79062,74722,40151,28424,29059,15,2876,2052,625,693,84,1
8918,20000,21750,21127,20332,19932,19932,7080,0,0,0,0,0,0,0
8919,140000,430,303,8934,580,9071,6317,303,9061,0,9071,0,656,1
8920,60000,62786,61764,62254,59586,33190,32243,2212,3100,2000,1111,1122,1208,1
8921,150000,111880,106841,102490,103711,104153,103240,4000,3700,3700,3756,3800,3500,0
8922,260000,449,1340,0,0,0,0,1340,0,0,0,0,3250,0
8923,130000,2317,29,2595,1030,-1121,-2452,3000,3000,1000,897,0,2003,1
8924,30000,28420,27929,28920,27997,28378,29321,1482,1703,1001,1500,1845,1001,1
8925,260000,359,7822,13926,15393,22746,2946,9188,13907,3015,10413,2960,3820,0
8926,360000,0,0,0,0,0,0,0,0,0,0,0,0,1
8927,20000,18860,17904,15300,12776,3585,0,1360,1206,256,72,0,0,0
8928,10000,2240,3100,4116,5280,5543,5605,1057,1073,1237,500,300,205,1
8929,50000,10522,261,1305,1134,1073,1312,261,2305,0,1200,1500,0,1
8930,20000,17208,18419,0,0,0,0,2055,0,0,0,0,0,0
8931,400000,14986,25772,12621,13983,3378,3770,25772,1500,13983,3378,2000,9353,0
8932,80000,0,0,2455,2500,1307,1550,0,2455,2500,1307,1550,896,0
8933,90000,0,0,0,0,1805,0,0,0,0,1805,0,0,1
8934,80000,77883,81811,80250,61467,10662,11486,5800,1000,600,400,1000,0,0
8935,80000,15621,3760,1368,0,1421,0,3768,1368,0,1421,0,0,0
8936,50000,35166,29045,15188,7582,7741,7958,1300,1106,1500,281,346,159,0
8937,100000,24927,27689,26960,29504,30020,29995,3185,0,3000,1300,600,2000,1
8938,80000,7274,6280,21016,14422,5157,6579,6280,21115,14422,5157,6579,11251,0
8939,60000,51934,40855,37742,29450,8850,0,2000,2000,1400,200,600,0,0
8940,420000,88948,79783,80575,92982,98502,103200,30000,10575,15000,10000,10000,20000,0
8941,30000,26012,27175,27822,28481,28265,28852,2000,1577,1626,800,814,629,1
8942,100000,82348,82156,83318,81380,83710,88057,1700,3100,0,3800,5900,3200,1
8943,430000,67336,53400,52214,32386,32848,28557,3261,3051,1199,2000,2000,140908,0
8944,50000,46096,25370,26331,24749,25269,26847,1442,1403,1000,919,2000,1000,0
8945,280000,20650,0,0,4533,5533,65607,0,0,4533,1000,65607,2000,0
8946,500000,204198,201648,197549,192093,187726,183860,7434,6342,5276,5271,5778,5029,0
8947,20000,8201,8912,10110,10817,11637,11307,1000,1500,1180,1000,0,1000,1
8948,130000,125780,128768,130112,129785,121609,123586,6500,5000,5000,5000,6000,5000,0
8949,220000,216096,189566,183838,157898,164860,168294,10110,12000,5852,10000,6610,5836,0
8950,500000,43346,43976,39032,29092,22725,11590,4006,2383,1126,782,596,1572,0
8951,240000,0,0,0,0,0,0,0,0,0,0,0,0,1
8952,290000,351890,254163,250180,236027,221443,198031,11000,8607,8000,8525,8476,10000,0
8953,20000,19849,15995,16572,15556,18268,17319,0,4000,1238,4500,675,3000,1
8954,20000,13370,16326,17963,17386,16809,18137,3200,2200,0,0,1600,900,1
8955,50000,20800,0,0,0,0,0,0,0,0,0,0,0,0
8956,30000,21996,21356,23496,22820,23352,23963,0,2500,0,900,1000,1200,1
8957,130000,27495,0,0,0,0,0,0,0,0,0,0,0,0
8958,280000,390,0,780,0,0,0,0,780,0,0,0,0,1
8959,70000,67955,58404,50036,36908,29439,19494,3007,1794,2000,967,1000,870,1
8960,70000,42815,43913,44911,45772,46611,47508,2100,2000,1900,1900,1800,1900,1
8961,130000,1088,1521,6042,1085,947,495,1521,6044,1619,947,495,0,0
8962,100000,64358,64956,66816,36448,37481,37684,2416,3000,1500,2000,1360,1500,0
8963,20000,20376,19927,19907,19349,17484,-1216,2000,1500,607,1360,1300,20538,0
8964,470000,169699,170309,167876,170610,173643,178083,6200,7000,5716,5982,7000,5500,0
8965,360000,10733,15206,15000,9744,11114,8123,15206,15032,9769,11114,8123,8736,0
8966,20000,20386,20033,28679,14768,18192,20372,1510,1300,1086,3677,2500,573,0
8967,360000,1188,1803,777,-3,-3,-3,1003,783,0,0,0,0,1
8968,40000,27025,32228,38904,4235,87230,72647,6000,8040,4235,87230,3000,10000,1
8969,20000,15294,16340,17359,17776,19293,18844,1300,1300,700,1800,0,1000,0
8970,320000,227927,218565,223284,98028,102498,80469,10000,10000,5000,6000,5000,5000,0
8971,60000,2295,5293,13421,9900,310,160,6000,10000,900,310,0,3400,0
8972,30000,24380,15525,0,0,0,0,1600,0,0,0,0,292,1
8973,20000,17996,19102,19117,19664,10000,4060,2100,1000,1000,1100,4060,0,1
8974,70000,67521,66999,63949,63699,64718,65970,3000,4500,4042,2500,2800,2500,0
8975,20000,-5,4995,2197,3047,4262,7163,5000,2200,6050,5000,3000,2000,0
8976,60000,29649,21657,28736,42733,46404,37993,0,8000,15000,9000,10000,0,0
8977,20000,17311,0,0,0,4599,4779,0,0,0,4599,700,0,1
8978,360000,15285,52698,2875,6918,10014,6478,53751,2879,6918,10014,6478,42108,0
8979,100000,0,0,0,0,0,0,0,0,0,0,0,0,1
8980,160000,5233,5393,1824,350,150,199,5401,1829,350,150,199,1145,0
8981,50000,34997,36030,36740,37469,38254,39014,1900,1610,1339,1387,1395,1452,1
8982,80000,9647,10390,10816,9746,9798,10401,1206,1131,322,490,1402,201,0
8983,160000,316,873,1392,0,696,696,873,1392,0,696,696,696,1
8984,50000,1473,2423,950,1560,1170,780,2423,0,1000,0,0,0,1
8985,70000,71336,70393,131412,63823,52339,40836,3609,2523,2441,3038,2029,70004,1
8986,50000,36696,46041,47890,8412,9412,0,10000,3012,1000,1000,0,0,0
8987,380000,415735,400246,384705,383332,381423,377466,0,0,15135,13212,13529,15212,1
8988,130000,30190,31179,30569,28659,26952,15852,1818,2002,1400,600,1000,0,1
8989,200000,71574,74755,76945,82914,83733,80498,5000,4000,8000,2900,0,5700,1
8990,240000,175764,178600,182639,186275,190337,193961,6500,7000,6680,7070,6954,14870,0
8991,130000,68629,57168,58103,58595,59822,55572,2187,2000,2000,2053,1964,3002,0
8992,170000,162671,166202,161973,167201,161327,171863,7500,6000,10000,7000,16000,6200,0
8993,270000,316,316,316,571,7711,571,316,316,571,7711,571,571,0
8994,260000,8832,1528,0,0,5987,5837,15,0,0,5987,0,27887,1
8995,350000,0,0,0,0,0,0,0,0,0,0,0,0,1
8996,200000,11912,19196,11938,15972,17952,5925,14443,4938,5972,7952,2925,1718,0
8997,240000,2961,4748,7013,7722,732,291,2000,2873,1000,882,0,0,0
8998,90000,-1750,76674,77974,80064,81747,86611,79786,2836,3657,2972,6228,0,0
8999,160000,160843,153543,157871,143690,134386,138038,6000,7225,5000,5000,5900,4992,0
9000,20000,13521,4964,882,882,914,930,1000,900,0,182,16,0,1
9001,70000,65763,38209,27874,28439,26590,29043,3000,2000,955,3000,3000,790,0
9002,230000,38395,39943,20650,0,0,0,2500,2000,0,0,0,0,0
9003,240000,262206,257969,256740,246364,127177,33622,9200,12000,5700,3200,1200,1000,1
9004,350000,21872,68309,162651,13514,36306,14974,137308,164395,49,36491,15049,14158,0
9005,420000,22872,23309,24612,25400,26333,27887,1700,2000,1500,1500,2000,1567,0
9006,50000,50995,50882,32777,32081,29598,29648,2500,1500,1226,1059,2000,1138,0
9007,50000,0,0,0,848,0,632,0,0,848,0,632,0,0
9008,130000,0,0,0,0,0,0,0,0,0,0,0,0,1
9009,360000,0,18540,9007,9500,8675,6573,18540,10000,10000,9000,6600,32810,0
9010,230000,736,645,855,0,590,0,645,855,0,590,0,299,0
9011,210000,0,1200,12466,16870,17741,13049,1200,12466,6004,6000,7282,9731,1
9012,120000,0,0,0,0,0,150,0,0,0,0,150,200,0
9013,230000,0,0,0,0,0,496,0,0,0,0,496,496,1
9014,60000,44331,48590,59129,57663,56225,54759,5000,12000,0,0,0,0,0
9015,70000,3082,4370,9353,15282,20400,12915,1500,5353,6282,6342,2055,3257,0
9016,30000,28579,26683,25591,16337,19690,19986,2006,2041,2001,4004,2006,2000,0
9017,230000,193112,197039,200300,203018,199689,202833,8500,8000,7500,0,6622,20200,1
9018,480000,482250,475931,429037,383821,369920,699944,18093,15233,12597,15098,14155,20306,0
9019,120000,113722,110525,103632,-36,-18,-18,0,0,0,0,0,0,0
9020,120000,85492,83567,78276,78971,80907,79219,3500,4326,3000,9000,0,3000,1
9021,140000,2457,0,0,0,0,579,0,0,0,0,579,1968,0
9022,210000,0,92,4,0,45,23,92,0,0,45,23,0,1
9023,50000,15524,16558,17596,18589,18997,18705,1300,1310,1300,700,1000,800,1
9024,470000,23747,23305,0,1632,141186,143916,1116,0,1632,141190,6000,7004,0
9025,430000,1837,373,1198,0,538,77543,373,1198,0,538,77543,584,0
9026,50000,8558,9886,10593,11358,11033,11402,1471,1178,943,0,553,600,0
9027,240000,173677,176304,355496,176402,174440,172806,8000,9500,12448,6155,6453,6390,1
9028,110000,2002,1056,4680,880,880,880,1056,4756,880,880,880,880,1
9029,50000,43933,42927,46324,45283,48042,50834,0,4100,0,3780,3515,1800,1
9030,50000,41266,50669,48942,27836,40346,38668,27004,1613,1484,3675,698,1000,1
9031,180000,6221,3571,4333,3334,3334,3334,1000,4337,3334,3334,3334,3334,1
9032,210000,73487,75456,86171,87895,89022,90868,3748,13000,3081,3217,3312,3151,0
9033,60000,61349,61600,61952,60661,29095,17636,2900,3300,2000,900,889,21500,1
9034,170000,21170,9698,7360,6380,11937,6378,9734,7373,6380,11937,1000,6881,0
